Date,Previous Day Overall AQI Value,Previous Day Level of Health Concern,Overall AQI Value,Level of Health Concern,Main Pollutant,CO AQI Score,SO2 AQI Score,NO2 AQI Score,Ozone AQI Score,PM10 AQI Score,PM2.5 AQI Score,Avg. Temp,Avg. Dew Point,Avg. Humidity,Avg. Wind Speed,Avg. Visibility,Avg. Sea Level Pressure,Precipitation,Events,Wind Direction
2015-6-27,87,MODERATE,93,MODERATE,Ozone,6,26,36,93,27,41,72,53,57,8,10,30.08,0,,124
2015-6-28,93,MODERATE,97,MODERATE,Ozone,6,17,35,97,26,33,73,52,53,7,10,30.02,0,Rain-Thunderstorm,164
2015-6-29,97,MODERATE,101,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,7,9,37,101,30,44,74,53,52,8,10,30.03,0,,277
2015-6-30,101,UNHEALTHY FOR SENSITIVE GROUPS,100,MODERATE,Ozone,8,13,47,100,31,40,76,50,43,8,10,29.94,0,,250
2015-7-1,100,MODERATE,90,MODERATE,Ozone,6,17,45,90,23,35,74,55,58,7,10,29.97,0,Rain-Thunderstorm,151
2015-7-2,90,MODERATE,100,MODERATE,Ozone,7,11,53,100,21,48,68,55,70,10,10,30.05,0.16,Rain-Thunderstorm,155
2015-7-3,100,MODERATE,150,UNHEALTHY FOR SENSITIVE GROUPS,Ozone,6,14,36,150,36,53,68,57,68,6,10,29.96,0,,148
2015-7-4,150,UNHEALTHY FOR SENSITIVE GROUPS,87,MODERATE,Ozone,5,21,30,87,23,48,77,51,45,9,10,29.82,0,Thunderstorm,224
2015-7-5,87,MODERATE,58,MODERATE,Ozone,5,16,25,58,23,40,76,54,56,7,10,29.8,0.01,Rain-Thunderstorm,222
2015-7-6,58,MODERATE,69,MODERATE,PM2.5,7,6,35,41,22,69,60,59,94,8,8,30.15,0.04,Rain,38
2015-7-7,69,MODERATE,146,UNHEALTHY FOR SENSITIVE GROUPS,PM2.5,11,1,42,45,52,146,63,54,79,10,6,30.04,0.03,Rain-Thunderstorm,174
2015-7-8,146,UNHEALTHY FOR SENSITIVE GROUPS,101,UNHEALTHY FOR SENSITIVE GROUPS,PM2.5,10,3,40,80,38,101,62,57,90,8,6,29.98,0.12,Rain,319
2015-7-9,101,UNHEALTHY FOR SENSITIVE GROUPS,84,MODERATE,Ozone,9,7,31,84,21,68,66,54,76,6,8,29.97,0.04,Rain-Thunderstorm,119
2015-7-10,84,MODERATE,51,MODERATE,Ozone,7,1,36,51,14,18,68,50,57,7,10,29.89,0,Rain-Thunderstorm,160
2015-7-11,51,MODERATE,48,GOOD,Ozone,6,10,37,48,19,23,72,48,49,6,10,29.95,0,Thunderstorm,195
2015-7-12,48,GOOD,49,GOOD,Ozone,7,4,38,49,19,19,73,48,45,7,10,29.96,0,,176
2015-7-13,49,GOOD,43,GOOD,Ozone,7,6,28,43,29,22,76,49,43,7,10,29.96,0,Rain-Thunderstorm,220
2015-7-14,43,GOOD,48,GOOD,Ozone,7,9,30,48,19,28,74,53,57,9,10,29.92,0.18,Rain-Thunderstorm,284
2015-7-15,48,GOOD,54,MODERATE,Ozone,6,6,43,54,21,24,70,53,61,6,10,29.9,0.03,Rain-Thunderstorm,276
2015-7-16,54,MODERATE,71,MODERATE,Ozone,6,10,38,71,20,21,70,46,46,8,10,29.89,0,Thunderstorm,197
2015-7-17,71,MODERATE,67,MODERATE,Ozone,7,9,40,67,26,34,74,43,36,9,10,29.78,0,Thunderstorm,182
